# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1391       1.046979469153e-10       2.479533115796e-12      -7.530539660741e-12       1.123690558276e-14       1.624318920683e-15       5.605406014066e-16      -5.732201160040e-17 
 1392       1.048287948217e-10       2.456708001259e-12      -7.494190894201e-12       1.123417395424e-14       1.619590578198e-15       5.600845172504e-16      -5.660555761428e-17 
 1393       1.049563195584e-10       2.434005830696e-12      -7.456372692822e-12       1.123143923233e-14       1.614878784731e-15       5.595651518402e-16      -5.588761661655e-17 
 1394       1.050803913248e-10       2.411435775546e-12      -7.417098516287e-12       1.122869926429e-14       1.610183457086e-15       5.589815654977e-16      -5.516830259592e-17 
 1395       1.052008796381e-10       2.389007056712e-12      -7.376381927230e-12       1.122595188458e-14       1.605504511063e-15       5.583328142909e-16      -5.444773019557e-17 
 1396       1.053176533324e-10       2.366728944648e-12      -7.334236591443e-12       1.122319491492e-14       1.600841861454e-15       5.576179500273e-16      -5.372601471433e-17 
 1397       1.054305805572e-10       2.344610759447e-12      -7.290676278067e-12       1.122042616420e-14       1.596195422046e-15       5.568360202467e-16      -5.300327210777e-17 
 1398       1.055395287769e-10       2.322661870925e-12      -7.245714859798e-12       1.121764342851e-14       1.591565105613e-15       5.559860682146e-16      -5.227961898946e-17 
 1399       1.056443647687e-10       2.300891698709e-12      -7.199366313082e-12       1.121484449110e-14       1.586950823915e-15       5.550671329149e-16      -5.155517263206e-17 
 1400       1.057449546221e-10       2.279309712323e-12      -7.151644718317e-12       1.121202712232e-14       1.582352487701e-15       5.540782490433e-16      -5.083005096853e-17 
 1401       1.058411637376e-10       2.257925431275e-12      -7.102564260051e-12       1.120918907965e-14       1.577770006698e-15       5.530184470001e-16      -5.010437259328e-17 
 1402       1.059328730857e-10       2.236747521237e-12      -7.052141163021e-12       1.120632825550e-14       1.573203297517e-15       5.518873608009e-16      -4.937824395810e-17 
 1403       1.060200281736e-10       2.215781072104e-12      -7.000399521964e-12       1.120344312240e-14       1.568652307431e-15       5.506870587617e-16      -4.865172081161e-17 
 1404       1.061025905870e-10       2.195030291716e-12      -6.947365533012e-12       1.120053229242e-14       1.564116990837e-15       5.494202318952e-16      -4.792484635991e-17 
 1405       1.061805217758e-10       2.174499407217e-12      -6.893065563688e-12       1.119759436971e-14       1.559597301375e-15       5.480895877562e-16      -4.719766403572e-17 
 1406       1.062537830541e-10       2.154192665090e-12      -6.837526153220e-12       1.119462795049e-14       1.555093191932e-15       5.466978504715e-16      -4.647021749873e-17 
 1407       1.063223355998e-10       2.134114331185e-12      -6.780774012865e-12       1.119163162305e-14       1.550604614635e-15       5.452477607701e-16      -4.574255063602e-17 
 1408       1.063861404546e-10       2.114268690751e-12      -6.722836026220e-12       1.118860396772e-14       1.546131520851e-15       5.437420760134e-16      -4.501470756242e-17 
 1409       1.064451585233e-10       2.094660048468e-12      -6.663739249541e-12       1.118554355686e-14       1.541673861185e-15       5.421835702249e-16      -4.428673262087e-17 
 1410       1.064993505746e-10       2.075292728480e-12      -6.603510912064e-12       1.118244895486e-14       1.537231585480e-15       5.405750341211e-16      -4.355867038287e-17 
 1411       1.065486772396e-10       2.056171074421e-12      -6.542178416319e-12       1.117931871810e-14       1.532804642812e-15       5.389192751410e-16      -4.283056564880e-17 
 1412       1.065930990130e-10       2.037299449453e-12      -6.479769338448e-12       1.117615139495e-14       1.528392981493e-15       5.372191174763e-16      -4.210246344832e-17 
 1413       1.066325762516e-10       2.018682236292e-12      -6.416311428523e-12       1.117294552576e-14       1.523996549063e-15       5.354774021019e-16      -4.137440904079e-17 
 1414       1.066670691752e-10       2.000323837242e-12      -6.351832610863e-12       1.116969964284e-14       1.519615292296e-15       5.336969868057e-16      -4.064644791559e-17 
 1415       1.066965378655e-10       1.982228674227e-12      -6.286360984353e-12       1.116641227044e-14       1.515249157190e-15       5.318807462187e-16      -3.991862579256e-17 
 1416       1.067209422668e-10       1.964401188818e-12      -6.219924822760e-12       1.116308192474e-14       1.510898088972e-15       5.300315718456e-16      -3.919098862235e-17 
 1417       1.067402421848e-10       1.946845842272e-12      -6.152552575049e-12       1.115970711385e-14       1.506562032093e-15       5.281523720941e-16      -3.846358258683e-17 
 1418       1.067543972875e-10       1.929567115554e-12      -6.084272865703e-12       1.115628633778e-14       1.502240930228e-15       5.262460723060e-16      -3.773645409942e-17 
 1419       1.067633671040e-10       1.912569509376e-12      -6.015114495042e-12       1.115281808841e-14       1.497934726270e-15       5.243156147866e-16      -3.700964980556e-17 
 1420       1.067671110250e-10       1.895857544224e-12      -5.945106439535e-12       1.114930084952e-14       1.493643362336e-15       5.223639588349e-16      -3.628321658300e-17 
 1421       1.067655883024e-10       1.879435760392e-12      -5.874277852122e-12       1.114573309674e-14       1.489366779758e-15       5.203940807744e-16      -3.555720154225e-17 
 1422       1.067587580489e-10       1.863308718012e-12      -5.802658062529e-12       1.114211329753e-14       1.485104919084e-15       5.184089739823e-16      -3.483165202695e-17 
 1423       1.067465792380e-10       1.847480997084e-12      -5.730276577588e-12       1.113843991122e-14       1.480857720079e-15       5.164116489203e-16      -3.410661561421e-17 
 1424       1.067290107040e-10       1.831957197509e-12      -5.657163081551e-12       1.113471138892e-14       1.476625121719e-15       5.144051331644e-16      -3.338214011507e-17 
 1425       1.067060111414e-10       1.816741939121e-12      -5.583347436413e-12       1.113092617357e-14       1.472407062190e-15       5.123924714353e-16      -3.265827357480e-17 
 1426       1.066775391050e-10       1.801839861718e-12      -5.508859682221e-12       1.112708269987e-14       1.468203478889e-15       5.103767256280e-16      -3.193506427335e-17 
 1427       1.066435530096e-10       1.787255625090e-12      -5.433730037400e-12       1.112317939432e-14       1.464014308421e-15       5.083609748428e-16      -3.121256072570e-17 
 1428       1.066040111297e-10       1.772993909055e-12      -5.357988899066e-12       1.111921467518e-14       1.459839486596e-15       5.063483154145e-16      -3.049081168225e-17 
 1429       1.065588715995e-10       1.759059413490e-12      -5.281666843343e-12       1.111518695244e-14       1.455678948428e-15       5.043418609432e-16      -2.976986612921e-17 
 1430       1.065080924128e-10       1.745456858356e-12      -5.204794625683e-12       1.111109462782e-14       1.451532628133e-15       5.023447423241e-16      -2.904977328898e-17 
 1431       1.064516314223e-10       1.732190983738e-12      -5.127403181182e-12       1.110693609479e-14       1.447400459130e-15       5.003601077778e-16      -2.833058262051e-17 
 1432       1.063894463401e-10       1.719266549872e-12      -5.049523624898e-12       1.110270973848e-14       1.443282374036e-15       4.983911228802e-16      -2.761234381972e-17 
 1433       1.063214947369e-10       1.706688337174e-12      -4.971187252166e-12       1.109841393575e-14       1.439178304664e-15       4.964409705929e-16      -2.689510681988e-17 
 1434       1.062477340421e-10       1.694461146277e-12      -4.892425538921e-12       1.109404705510e-14       1.435088182025e-15       4.945128512932e-16      -2.617892179195e-17 
 1435       1.061681215438e-10       1.682589798058e-12      -4.813270142009e-12       1.108960745671e-14       1.431011936322e-15       4.926099828042e-16      -2.546383914503e-17 
 1436       1.060826143881e-10       1.671079133671e-12      -4.733752899509e-12       1.108509349240e-14       1.426949496951e-15       4.907356004251e-16      -2.474990952668e-17 
 1437       1.059911695792e-10       1.659934014577e-12      -4.653905831050e-12       1.108050350562e-14       1.422900792500e-15       4.888929569611e-16      -2.403718382334e-17 
 1438       1.058937439793e-10       1.649159322579e-12      -4.573761138124e-12       1.107583583145e-14       1.418865750743e-15       4.870853227536e-16      -2.332571316070e-17 
 1439       1.057902943084e-10       1.638759959847e-12      -4.493351204411e-12       1.107108879656e-14       1.414844298644e-15       4.853159857105e-16      -2.261554890411e-17 
 1440       1.056807771437e-10       1.628740848955e-12      -4.412708596089e-12       1.106626071922e-14       1.410836362351e-15       4.835882513360e-16      -2.190674265892e-17 
 1441       1.055651633962e-10       1.619105901927e-12      -4.331864761401e-12       1.106135015404e-14       1.406841873539e-15       4.819044435232e-16      -2.119934639812e-17 
 1442       1.054434818997e-10       1.609854915863e-12      -4.250846114256e-12       1.105635662908e-14       1.402860788508e-15       4.802628957751e-16      -2.049341284590e-17 
 1443       1.053157762634e-10       1.600986645870e-12      -4.169677911510e-12       1.105127991620e-14       1.398893069278e-15       4.786609295064e-16      -1.978899509872e-17 
 1444       1.051820904368e-10       1.592499833155e-12      -4.088385550357e-12       1.104611978697e-14       1.394938677257e-15       4.770958504835e-16      -1.908614649887e-17 
 1445       1.050424687101e-10       1.584393204998e-12      -4.006994568570e-12       1.104087601266e-14       1.390997573243e-15       4.755649487965e-16      -1.838492063482e-17 
 1446       1.048969557149e-10       1.576665474726e-12      -3.925530644745e-12       1.103554836424e-14       1.387069717422e-15       4.740654988316e-16      -1.768537134163e-17 
 1447       1.047455964247e-10       1.569315341682e-12      -3.844019598540e-12       1.103013661241e-14       1.383155069365e-15       4.725947592441e-16      -1.698755270133e-17 
 1448       1.045884361559e-10       1.562341491197e-12      -3.762487390925e-12       1.102464052755e-14       1.379253588030e-15       4.711499729300e-16      -1.629151904332e-17 
 1449       1.044255205681e-10       1.555742594565e-12      -3.680960124415e-12       1.101905987975e-14       1.375365231757e-15       4.697283669992e-16      -1.559732494476e-17 
 1450       1.042568956649e-10       1.549517309010e-12      -3.599464043319e-12       1.101339443883e-14       1.371489958271e-15       4.683271527472e-16      -1.490502523096e-17 
 1451       1.040826077945e-10       1.543664277662e-12      -3.518025533978e-12       1.100764397426e-14       1.367627724675e-15       4.669435256282e-16      -1.421467497575e-17 
 1452       1.039027036504e-10       1.538182129524e-12      -3.436671125011e-12       1.100180825528e-14       1.363778487453e-15       4.655746652271e-16      -1.352632950192e-17 
 1453       1.037172302719e-10       1.533069479451e-12      -3.355427487555e-12       1.099588705079e-14       1.359942202467e-15       4.642177352321e-16      -1.284004438156e-17 
 1454       1.035262350449e-10       1.528324928114e-12      -3.274321435508e-12       1.098988012940e-14       1.356118824958e-15       4.628698834069e-16      -1.215587543646e-17 
 1455       1.033297657025e-10       1.523947061977e-12      -3.193379925773e-12       1.098378725944e-14       1.352308309539e-15       4.615282415636e-16      -1.147387873855e-17 
 1456       1.031278703257e-10       1.519934453268e-12      -3.112630058496e-12       1.097760820894e-14       1.348510610201e-15       4.601899255344e-16      -1.079411061020e-17 
 1457       1.029205973437e-10       1.516285659947e-12      -3.032099077312e-12       1.097134274562e-14       1.344725680306e-15       4.588520351448e-16      -1.011662762471e-17 
 1458       1.027079955352e-10       1.512999225683e-12      -2.951814369587e-12       1.096499063692e-14       1.340953472588e-15       4.575116541856e-16      -9.441486606633e-18 
 1459       1.024901140284e-10       1.510073679824e-12      -2.871803466661e-12       1.095855164997e-14       1.337193939151e-15       4.561658503852e-16      -8.768744632180e-18 
 1460       1.022670023018e-10       1.507507537366e-12      -2.792094044086e-12       1.095202555161e-14       1.333447031468e-15       4.548116753824e-16      -8.098459029629e-18 
