# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1716       5.214486922698e-11       1.521270240562e-12      -4.329442567864e-12       0.000000000000e+00       6.801267802350e-16       5.307385265795e-18       2.114075827180e-17 
 1717       5.219643767604e-11       1.504159371975e-12      -4.305109457722e-12       0.000000000000e+00       6.784493745952e-16       5.197075698394e-18       2.084485174012e-17 
 1718       5.224598872446e-11       1.487194925611e-12      -4.279922234019e-12       0.000000000000e+00       6.767768654643e-16       5.092638953855e-18       2.054849927364e-17 
 1719       5.229349315891e-11       1.470380398535e-12      -4.253897587705e-12       0.000000000000e+00       6.751092396067e-16       4.994070704759e-18       2.025173493329e-17 
 1720       5.233892165496e-11       1.453719301956e-12      -4.227052297293e-12       0.000000000000e+00       6.734464836242e-16       4.901366529798e-18       1.995459293808e-17 
 1721       5.238224477690e-11       1.437215161247e-12      -4.199403229001e-12       0.000000000000e+00       6.717885839561e-16       4.814521913598e-18       1.965710766528e-17 
 1722       5.242343297763e-11       1.420871515968e-12      -4.170967336877e-12       0.000000000000e+00       6.701355268787e-16       4.733532246552e-18       1.935931365068e-17 
 1723       5.246245659850e-11       1.404691919879e-12      -4.141761662934e-12       0.000000000000e+00       6.684872985048e-16       4.658392824641e-18       1.906124558882e-17 
 1724       5.249928586915e-11       1.388679940964e-12      -4.111803337284e-12       0.000000000000e+00       6.668438847837e-16       4.589098849267e-18       1.876293833319e-17 
 1725       5.253389090736e-11       1.372839161450e-12      -4.081109578263e-12       0.000000000000e+00       6.652052715008e-16       4.525645427078e-18       1.846442689649e-17 
 1726       5.256624171892e-11       1.357173177825e-12      -4.049697692570e-12       0.000000000000e+00       6.635714442773e-16       4.468027569792e-18       1.816574645086e-17 
 1727       5.259630819745e-11       1.341685600858e-12      -4.017585075397e-12       0.000000000000e+00       6.619423885699e-16       4.416240194032e-18       1.786693232807e-17 
 1728       5.262406012430e-11       1.326380055618e-12      -3.984789210558e-12       0.000000000000e+00       6.603180896706e-16       4.370278121144e-18       1.756802001978e-17 
 1729       5.264946716834e-11       1.311260181497e-12      -3.951327670626e-12       0.000000000000e+00       6.586985327060e-16       4.330136077031e-18       1.726904517776e-17 
 1730       5.267249888585e-11       1.296329632223e-12      -3.917218117059e-12       0.000000000000e+00       6.570837026377e-16       4.295808691980e-18       1.697004361412e-17 
 1731       5.269312472035e-11       1.281592075884e-12      -3.882478300336e-12       0.000000000000e+00       6.554735842615e-16       4.267290500484e-18       1.667105130153e-17 
 1732       5.271131400248e-11       1.267051194947e-12      -3.847126060090e-12       0.000000000000e+00       6.538681622070e-16       4.244575941074e-18       1.637210437347e-17 
 1733       5.272703594981e-11       1.252710686277e-12      -3.811179325235e-12       0.000000000000e+00       6.522674209377e-16       4.227659356146e-18       1.607323912441e-17 
 1734       5.274025966673e-11       1.238574261155e-12      -3.774656114103e-12       0.000000000000e+00       6.506713447507e-16       4.216534991786e-18       1.577449201011e-17 
 1735       5.275095414427e-11       1.224645645300e-12      -3.737574534573e-12       0.000000000000e+00       6.490799177760e-16       4.211196997599e-18       1.547589964777e-17 
 1736       5.275908825996e-11       1.210928578886e-12      -3.699952784204e-12       0.000000000000e+00       6.474931239765e-16       4.211639426535e-18       1.517749881633e-17 
 1737       5.276463077769e-11       1.197426816563e-12      -3.661809150365e-12       0.000000000000e+00       6.459109471475e-16       4.217856234717e-18       1.487932645663e-17 
 1738       5.276755034756e-11       1.184144127476e-12      -3.623162010371e-12       0.000000000000e+00       6.443333709169e-16       4.229841281270e-18       1.458141967171e-17 
 1739       5.276781550570e-11       1.171084295285e-12      -3.584029831612e-12       0.000000000000e+00       6.427603787443e-16       4.247588328144e-18       1.428381572696e-17 
 1740       5.276539467417e-11       1.158251118183e-12      -3.544431171684e-12       0.000000000000e+00       6.411919539209e-16       4.271091039946e-18       1.398655205042e-17 
 1741       5.276025616077e-11       1.145648408917e-12      -3.504384678523e-12       0.000000000000e+00       6.396280795694e-16       4.300342983764e-18       1.368966623297e-17 
 1742       5.275236815891e-11       1.133279994807e-12      -3.463909090538e-12       0.000000000000e+00       6.380687386435e-16       4.335337628994e-18       1.339319602854e-17 
 1743       5.274169874746e-11       1.121149717763e-12      -3.423023236740e-12       0.000000000000e+00       6.365139139277e-16       4.376068347172e-18       1.309717935439e-17 
 1744       5.272821589058e-11       1.109261434310e-12      -3.381746036875e-12       0.000000000000e+00       6.349635880369e-16       4.422528411795e-18       1.280165429131e-17 
 1745       5.271188743762e-11       1.097619015602e-12      -3.340096501556e-12       0.000000000000e+00       6.334177434163e-16       4.474710998152e-18       1.250665908382e-17 
 1746       5.269268112290e-11       1.086226347444e-12      -3.298093732395e-12       0.000000000000e+00       6.318763623407e-16       4.532609183149e-18       1.221223214047e-17 
 1747       5.267056456562e-11       1.075087330311e-12      -3.255756922138e-12       0.000000000000e+00       6.303394269149e-16       4.596215945141e-18       1.191841203398e-17 
 1748       5.264550526968e-11       1.064205879367e-12      -3.213105354789e-12       0.000000000000e+00       6.288069190726e-16       4.665524163753e-18       1.162523750155e-17 
 1749       5.261747062354e-11       1.053585924486e-12      -3.170158405750e-12       0.000000000000e+00       6.272788205767e-16       4.740526619710e-18       1.133274744502e-17 
 1750       5.258642790008e-11       1.043231410268e-12      -3.126935541951e-12       0.000000000000e+00       6.257551130187e-16       4.821215994667e-18       1.104098093115e-17 
 1751       5.255234425642e-11       1.033146296065e-12      -3.083456321977e-12       0.000000000000e+00       6.242357778186e-16       4.907584871032e-18       1.074997719181e-17 
 1752       5.251518673381e-11       1.023334555991e-12      -3.039740396208e-12       0.000000000000e+00       6.227207962243e-16       4.999625731794e-18       1.045977562424e-17 
 1753       5.247493113451e-11       1.013799426443e-12      -2.995806945574e-12       0.000000000000e+00       6.212101506651e-16       5.097355616077e-18       1.017041261422e-17 
 1754       5.243158873382e-11       1.004541141727e-12      -2.951672992467e-12       0.000000000000e+00       6.197038288236e-16       5.200890311172e-18       9.881911976109e-18 
 1755       5.238517979076e-11       9.955591795637e-13      -2.907355075997e-12       0.000000000000e+00       6.182018195973e-16       5.310370779447e-18       9.594294433499e-18 
 1756       5.233572469138e-11       9.868530118762e-13      -2.862869812187e-12       0.000000000000e+00       6.167041117475e-16       5.425938559620e-18       9.307580789062e-18 
 1757       5.228324394901e-11       9.784221047746e-13      -2.818233894091e-12       0.000000000000e+00       6.152106938993e-16       5.547735767552e-18       9.021791924676e-18 
 1758       5.222775820446e-11       9.702659185488e-13      -2.773464091898e-12       0.000000000000e+00       6.137215545414e-16       5.675905097035e-18       8.736948801531e-18 
 1759       5.216928822615e-11       9.623839076576e-13      -2.728577253044e-12       0.000000000000e+00       6.122366820260e-16       5.810589820580e-18       8.453072460229e-18 
 1760       5.210785491038e-11       9.547755207190e-13      -2.683590302320e-12       0.000000000000e+00       6.107560645680e-16       5.951933790211e-18       8.170184020886e-18 
 1761       5.204347928152e-11       9.474402005007e-13      -2.638520241986e-12       0.000000000000e+00       6.092796902456e-16       6.100081438250e-18       7.888304683243e-18 
 1762       5.197618249215e-11       9.403773839094e-13      -2.593384151879e-12       0.000000000000e+00       6.078075469991e-16       6.255177778108e-18       7.607455726762e-18 
 1763       5.190598582332e-11       9.335865019815e-13      -2.548199189520e-12       0.000000000000e+00       6.063396226314e-16       6.417368405075e-18       7.327658510735e-18 
 1764       5.183291068471e-11       9.270669798729e-13      -2.502982590230e-12       0.000000000000e+00       6.048759048075e-16       6.586799497109e-18       7.048934474388e-18 
 1765       5.175697861484e-11       9.208182368491e-13      -2.457751667234e-12       0.000000000000e+00       6.034163810543e-16       6.763617815627e-18       6.771305136983e-18 
 1766       5.167821128126e-11       9.148396862752e-13      -2.412523811778e-12       0.000000000000e+00       6.019610387601e-16       6.947970706291e-18       6.494792097924e-18 
 1767       5.159663048078e-11       9.091307356061e-13      -2.367316493231e-12       0.000000000000e+00       6.005098651748e-16       7.140006099803e-18       6.219417036858e-18 
 1768       5.151225813959e-11       9.036907863767e-13      -2.322147259200e-12       0.000000000000e+00       5.990628474092e-16       7.339872512687e-18       5.945201713783e-18 
 1769       5.142511631356e-11       8.985192341916e-13      -2.277033735641e-12       0.000000000000e+00       5.976199724352e-16       7.547719048087e-18       5.672167969149e-18 
 1770       5.133522718833e-11       8.936154687155e-13      -2.231993626964e-12       0.000000000000e+00       5.961812270852e-16       7.763695396549e-18       5.400337723964e-18 
 1771       5.124261307962e-11       8.889788736631e-13      -2.187044716148e-12       0.000000000000e+00       5.947465980520e-16       7.987951836816e-18       5.129732979896e-18 
 1772       5.114729643331e-11       8.846088267892e-13      -2.142204864849e-12       0.000000000000e+00       5.933160718886e-16       8.220639236615e-18       4.860375819381e-18 
 1773       5.104929982572e-11       8.805046998788e-13      -2.097492013509e-12       0.000000000000e+00       5.918896350079e-16       8.461909053445e-18       4.592288405722e-18 
 1774       5.094864596380e-11       8.766658587373e-13      -2.052924181469e-12       0.000000000000e+00       5.904672736825e-16       8.711913335371e-18       4.325492983195e-18 
 1775       5.084535768526e-11       8.730916631802e-13      -2.008519467076e-12       0.000000000000e+00       5.890489740443e-16       8.970804721809e-18       4.060011877155e-18 
 1776       5.073945795886e-11       8.697814670236e-13      -1.964296047793e-12       0.000000000000e+00       5.876347220845e-16       9.238736444318e-18       3.795867494139e-18 
 1777       5.063096988454e-11       8.667346180742e-13      -1.920272180313e-12       0.000000000000e+00       5.862245036531e-16       9.515862327389e-18       3.533082321966e-18 
 1778       5.051991669364e-11       8.639504581189e-13      -1.876466200664e-12       0.000000000000e+00       5.848183044589e-16       9.802336789234e-18       3.271678929850e-18 
 1779       5.040632174910e-11       8.614283229155e-13      -1.832896524322e-12       0.000000000000e+00       5.834161100692e-16       1.009831484258e-17       3.011679968494e-18 
 1780       5.029020854565e-11       8.591675421825e-13      -1.789581646321e-12       0.000000000000e+00       5.820179059093e-16       1.040395209544e-17       2.753108170200e-18 
 1781       5.017160071002e-11       8.571674395891e-13      -1.746540141362e-12       0.000000000000e+00       5.806236772626e-16       1.071940475194e-17       2.495986348973e-18 
 1782       5.005052200111e-11       8.554273327454e-13      -1.703790663922e-12       0.000000000000e+00       5.792334092703e-16       1.104482961307e-17       2.240337400624e-18 
 1783       4.992699631020e-11       8.539465331923e-13      -1.661351948368e-12       0.000000000000e+00       5.778470869309e-16       1.138038407749e-17       1.986184302871e-18 
